dataPlatform,schema,dataset,class,field,sqlDataType,sourceDataType,sourceEntityType,sourceNullable,columnSize,definedBy,ordinalPosition,pk,pii,classification,encodingType,idx,V11
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,EVENT_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,EVENT_TS,93,TIMESTAMP,Column,FALSE,26,DATETIME,4,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,EVENT_TYPE,12,VARCHAR,Column,TRUE,60,STRING,5,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,EXPERIMENT_ID,12,VARCHAR,Column,TRUE,64,STRING,34,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,IS_MOBILE,1,CHAR,Column,TRUE,1,STRING,24,,true,TELEPHONE_NUMBER,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,IS_VPN,1,CHAR,Column,TRUE,1,STRING,23,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,LANGUAGE,12,VARCHAR,Column,TRUE,16,STRING,27,,true,LANGUAGE,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,LATITUDE,3,DECIMAL,Column,TRUE,10,REAL,20,,true,LATITUDE,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,LONGITUDE,3,DECIMAL,Column,TRUE,10,REAL,21,,true,LONGITUDE,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,NETWORK_CARRIER,12,VARCHAR,Column,TRUE,80,STRING,25,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,OFFSET_NUM,-5,BIGINT,Column,TRUE,19,INTEGER,42,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,OS_NAME,12,VARCHAR,Column,TRUE,40,STRING,10,,true,NAME,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,OS_VERSION,12,VARCHAR,Column,TRUE,40,STRING,11,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,PAGE_URL,12,VARCHAR,Column,TRUE,1000,STRING,7,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,PARTITION_KEY,12,VARCHAR,Column,TRUE,64,STRING,41,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,PRODUCER,12,VARCHAR,Column,TRUE,80,STRING,39,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,REFERRER_URL,12,VARCHAR,Column,TRUE,1000,STRING,8,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,REGION,12,VARCHAR,Column,TRUE,120,STRING,17,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SCREEN_HEIGHT,4,INTEGER,Column,TRUE,10,INTEGER,29,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SCREEN_WIDTH,4,INTEGER,Column,TRUE,10,INTEGER,28,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SCROLL_DEPTH_PCT,3,DECIMAL,Column,TRUE,5,REAL,33,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SESSION_DURATION_MS,-5,BIGINT,Column,TRUE,19,INTEGER,38,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SESSION_END_TS,93,TIMESTAMP,Column,TRUE,26,DATETIME,37,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SESSION_ID,12,VARCHAR,Column,TRUE,64,STRING,3,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SESSION_START_TS,93,TIMESTAMP,Column,TRUE,26,DATETIME,36,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SSN,12,VARCHAR,Column,TRUE,32,STRING,43,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,SUBTYPE,12,VARCHAR,Column,TRUE,60,STRING,6,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,TIME_ON_PAGE_MS,-5,BIGINT,Column,TRUE,19,INTEGER,31,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,VARIANT_ID,12,VARCHAR,Column,TRUE,64,STRING,35,,,,,,
Db2T2T,DB2INST1,EVENTS_TRG,EVENTS_TRG,ZIP,12,VARCHAR,Column,TRUE,20,STRING,19,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,NUMBERS,NUMBERS,N,4,INTEGER,Column,TRUE,10,INTEGER,1,,,,,,
Db2T2T,DB2INST1,NUMS,NUMS,N,4,INTEGER,Column,TRUE,10,INTEGER,1,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,AFFILIATE_ID,12,VARCHAR,Column,TRUE,64,STRING,23,,true,AFFILIATE_ID,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,AMOUNT,3,DECIMAL,Column,FALSE,18,REAL,5,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,BILLING_ADDR1,12,VARCHAR,Column,TRUE,200,STRING,36,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,BILLING_ADDR2,12,VARCHAR,Column,TRUE,200,STRING,37,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,BILLING_CITY,12,VARCHAR,Column,TRUE,120,STRING,38,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,BILLING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,41,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,BILLING_POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,40,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,BILLING_STATE,12,VARCHAR,Column,TRUE,120,STRING,39,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CANCELLED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,48,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CARD_BIN,1,CHAR,Column,TRUE,6,STRING,14,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CARD_BRAND,12,VARCHAR,Column,TRUE,40,STRING,12,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CARD_EXP_MONTH,5,SMALLINT,Column,TRUE,5,INTEGER,15,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CARD_EXP_YEAR,5,SMALLINT,Column,TRUE,5,INTEGER,16,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CARD_LAST4,1,CHAR,Column,TRUE,4,STRING,13,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CHANNEL,12,VARCHAR,Column,TRUE,40,STRING,21,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CREATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,46,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CURRENCY,1,CHAR,Column,FALSE,3,STRING,9,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,CUSTOMER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,2,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,DEVICE_FINGERPRINT,12,VARCHAR,Column,TRUE,128,STRING,19,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,DEVICE_ID,12,VARCHAR,Column,TRUE,64,STRING,18,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,DISCOUNT_AMOUNT,3,DECIMAL,Column,TRUE,18,REAL,7,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,FRAUD_SCORE,3,DECIMAL,Column,TRUE,5,REAL,27,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,GEO_LAT,3,DECIMAL,Column,TRUE,10,REAL,28,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,GEO_LON,3,DECIMAL,Column,TRUE,10,REAL,29,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,GIFT_WRAP,1,CHAR,Column,TRUE,1,STRING,42,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,IP_ADDRESS,12,VARCHAR,Column,TRUE,45,STRING,17,,true,IP_ADDRESS,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,IS_GIFT,1,CHAR,Column,TRUE,1,STRING,43,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,ITEMS_COUNT,4,INTEGER,Column,TRUE,10,INTEGER,26,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,MERCHANT_ID,12,VARCHAR,Column,TRUE,64,STRING,24,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,ORDER_DATE,91,DATE,Column,TRUE,10,DATE,4,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,ORDER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,ORDER_TS,93,TIMESTAMP,Column,FALSE,26,DATETIME,3,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,PAYMENT_METHOD,12,VARCHAR,Column,TRUE,40,STRING,11,,true,CREDIT_CARD,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,PROMO_CODE,12,VARCHAR,Column,TRUE,40,STRING,22,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,REFERENCE_ID,12,VARCHAR,Column,TRUE,64,STRING,44,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,RETURN_WINDOW_DAYS,5,SMALLINT,Column,TRUE,5,INTEGER,49,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_ADDR1,12,VARCHAR,Column,TRUE,200,STRING,30,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_ADDR2,12,VARCHAR,Column,TRUE,200,STRING,31,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_CITY,12,VARCHAR,Column,TRUE,120,STRING,32,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,35,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_FEE,3,DECIMAL,Column,TRUE,18,REAL,8,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,34,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SHIPPING_STATE,12,VARCHAR,Column,TRUE,120,STRING,33,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,SSN,12,VARCHAR,Column,TRUE,32,STRING,45,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,STATUS,12,VARCHAR,Column,TRUE,40,STRING,10,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,STORE_ID,12,VARCHAR,Column,TRUE,64,STRING,25,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,TAX_AMOUNT,3,DECIMAL,Column,TRUE,18,REAL,6,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,UPDATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,47,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,USER_AGENT,12,VARCHAR,Column,TRUE,400,STRING,20,,,,,,
Db2T2T,DB2INST1,ORDERS,ORDERS,VERSION,4,INTEGER,Column,TRUE,10,INTEGER,50,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,AFFILIATE_ID,12,VARCHAR,Column,TRUE,64,STRING,23,,true,AFFILIATE_ID,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,AMOUNT,3,DECIMAL,Column,FALSE,18,REAL,5,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,BILLING_ADDR1,12,VARCHAR,Column,TRUE,200,STRING,36,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,BILLING_ADDR2,12,VARCHAR,Column,TRUE,200,STRING,37,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,BILLING_CITY,12,VARCHAR,Column,TRUE,120,STRING,38,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,BILLING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,41,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,BILLING_POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,40,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,BILLING_STATE,12,VARCHAR,Column,TRUE,120,STRING,39,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CANCELLED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,48,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CARD_BIN,1,CHAR,Column,TRUE,6,STRING,14,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CARD_BRAND,12,VARCHAR,Column,TRUE,40,STRING,12,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CARD_EXP_MONTH,5,SMALLINT,Column,TRUE,5,INTEGER,15,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CARD_EXP_YEAR,5,SMALLINT,Column,TRUE,5,INTEGER,16,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CARD_LAST4,1,CHAR,Column,TRUE,4,STRING,13,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CHANNEL,12,VARCHAR,Column,TRUE,40,STRING,21,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CREATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,46,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CURRENCY,1,CHAR,Column,FALSE,3,STRING,9,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,CUSTOMER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,2,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,DEVICE_FINGERPRINT,12,VARCHAR,Column,TRUE,128,STRING,19,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,DEVICE_ID,12,VARCHAR,Column,TRUE,64,STRING,18,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,DISCOUNT_AMOUNT,3,DECIMAL,Column,TRUE,18,REAL,7,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,FRAUD_SCORE,3,DECIMAL,Column,TRUE,5,REAL,27,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,GEO_LAT,3,DECIMAL,Column,TRUE,10,REAL,28,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,GEO_LON,3,DECIMAL,Column,TRUE,10,REAL,29,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,GIFT_WRAP,1,CHAR,Column,TRUE,1,STRING,42,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,IP_ADDRESS,12,VARCHAR,Column,TRUE,45,STRING,17,,true,IP_ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,IS_GIFT,1,CHAR,Column,TRUE,1,STRING,43,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,ITEMS_COUNT,4,INTEGER,Column,TRUE,10,INTEGER,26,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,MERCHANT_ID,12,VARCHAR,Column,TRUE,64,STRING,24,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,ORDER_DATE,91,DATE,Column,TRUE,10,DATE,4,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,ORDER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,ORDER_TS,93,TIMESTAMP,Column,FALSE,26,DATETIME,3,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,PAYMENT_METHOD,12,VARCHAR,Column,TRUE,40,STRING,11,,true,CREDIT_CARD,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,PROMO_CODE,12,VARCHAR,Column,TRUE,40,STRING,22,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,REFERENCE_ID,12,VARCHAR,Column,TRUE,64,STRING,44,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,RETURN_WINDOW_DAYS,5,SMALLINT,Column,TRUE,5,INTEGER,49,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_ADDR1,12,VARCHAR,Column,TRUE,200,STRING,30,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_ADDR2,12,VARCHAR,Column,TRUE,200,STRING,31,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_CITY,12,VARCHAR,Column,TRUE,120,STRING,32,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,35,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_FEE,3,DECIMAL,Column,TRUE,18,REAL,8,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,34,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SHIPPING_STATE,12,VARCHAR,Column,TRUE,120,STRING,33,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,SSN,12,VARCHAR,Column,TRUE,32,STRING,45,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,STATUS,12,VARCHAR,Column,TRUE,40,STRING,10,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,STORE_ID,12,VARCHAR,Column,TRUE,64,STRING,25,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,TAX_AMOUNT,3,DECIMAL,Column,TRUE,18,REAL,6,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,UPDATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,47,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,USER_AGENT,12,VARCHAR,Column,TRUE,400,STRING,20,,,,,,
Db2T2T,DB2INST1,ORDERS_SRC,ORDERS_SRC,VERSION,4,INTEGER,Column,TRUE,10,INTEGER,50,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,AFFILIATE_ID,12,VARCHAR,Column,TRUE,64,STRING,23,,true,AFFILIATE_ID,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,AMOUNT,3,DECIMAL,Column,FALSE,18,REAL,5,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,BILLING_ADDR1,12,VARCHAR,Column,TRUE,200,STRING,36,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,BILLING_ADDR2,12,VARCHAR,Column,TRUE,200,STRING,37,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,BILLING_CITY,12,VARCHAR,Column,TRUE,120,STRING,38,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,BILLING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,41,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,BILLING_POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,40,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,BILLING_STATE,12,VARCHAR,Column,TRUE,120,STRING,39,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CANCELLED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,48,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CARD_BIN,1,CHAR,Column,TRUE,6,STRING,14,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CARD_BRAND,12,VARCHAR,Column,TRUE,40,STRING,12,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CARD_EXP_MONTH,5,SMALLINT,Column,TRUE,5,INTEGER,15,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CARD_EXP_YEAR,5,SMALLINT,Column,TRUE,5,INTEGER,16,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CARD_LAST4,1,CHAR,Column,TRUE,4,STRING,13,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CHANNEL,12,VARCHAR,Column,TRUE,40,STRING,21,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CREATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,46,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CURRENCY,1,CHAR,Column,FALSE,3,STRING,9,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,CUSTOMER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,2,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,DEVICE_FINGERPRINT,12,VARCHAR,Column,TRUE,128,STRING,19,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,DEVICE_ID,12,VARCHAR,Column,TRUE,64,STRING,18,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,DISCOUNT_AMOUNT,3,DECIMAL,Column,TRUE,18,REAL,7,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,FRAUD_SCORE,3,DECIMAL,Column,TRUE,5,REAL,27,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,GEO_LAT,3,DECIMAL,Column,TRUE,10,REAL,28,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,GEO_LON,3,DECIMAL,Column,TRUE,10,REAL,29,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,GIFT_WRAP,1,CHAR,Column,TRUE,1,STRING,42,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,IP_ADDRESS,12,VARCHAR,Column,TRUE,45,STRING,17,,true,IP_ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,IS_GIFT,1,CHAR,Column,TRUE,1,STRING,43,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,ITEMS_COUNT,4,INTEGER,Column,TRUE,10,INTEGER,26,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,MERCHANT_ID,12,VARCHAR,Column,TRUE,64,STRING,24,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,ORDER_DATE,91,DATE,Column,TRUE,10,DATE,4,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,ORDER_ID,-5,BIGINT,Column,FALSE,19,INTEGER,1,true,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,ORDER_TS,93,TIMESTAMP,Column,FALSE,26,DATETIME,3,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,PAYMENT_METHOD,12,VARCHAR,Column,TRUE,40,STRING,11,,true,CREDIT_CARD,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,PROMO_CODE,12,VARCHAR,Column,TRUE,40,STRING,22,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,REFERENCE_ID,12,VARCHAR,Column,TRUE,64,STRING,44,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,RETURN_WINDOW_DAYS,5,SMALLINT,Column,TRUE,5,INTEGER,49,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_ADDR1,12,VARCHAR,Column,TRUE,200,STRING,30,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_ADDR2,12,VARCHAR,Column,TRUE,200,STRING,31,,true,ADDRESS,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_CITY,12,VARCHAR,Column,TRUE,120,STRING,32,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,35,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_FEE,3,DECIMAL,Column,TRUE,18,REAL,8,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_POSTAL_CODE,12,VARCHAR,Column,TRUE,20,STRING,34,,true,POSTAL_CODE,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SHIPPING_STATE,12,VARCHAR,Column,TRUE,120,STRING,33,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,SSN,12,VARCHAR,Column,TRUE,32,STRING,45,,true,SOCIAL_SECURITY_NUMBER,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,STATUS,12,VARCHAR,Column,TRUE,40,STRING,10,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,STORE_ID,12,VARCHAR,Column,TRUE,64,STRING,25,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,TAX_AMOUNT,3,DECIMAL,Column,TRUE,18,REAL,6,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,UPDATED_AT,93,TIMESTAMP,Column,TRUE,26,DATETIME,47,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,USER_AGENT,12,VARCHAR,Column,TRUE,400,STRING,20,,,,,,
Db2T2T,DB2INST1,ORDERS_TRG,ORDERS_TRG,VERSION,4,INTEGER,Column,TRUE,10,INTEGER,50,,,,,,
Db2T2T,DB2INST1,ORD_SRC,ORD_SRC,CUSTOMER_ID,4,INTEGER,Column,TRUE,10,INTEGER,2,,,,,,
Db2T2T,DB2INST1,ORD_SRC,ORD_SRC,ORDER_DATE,93,TIMESTAMP,Column,TRUE,26,DATETIME,3,,,,,,
Db2T2T,DB2INST1,ORD_SRC,ORD_SRC,ORDER_DESC,12,VARCHAR,Column,TRUE,30,STRING,4,,,,,,
